x_min x_max y_min y_max z_min z_max density
854668.375000 854703.375000 987917.625000 987954.625000 -175.000000 25.000000 -0.200000
854668.375000 854703.375000 987917.625000 987954.625000 25.000000 225.000000 -0.200000
854668.375000 854703.375000 987917.625000 987954.625000 225.000000 425.000000 -0.300000
854668.375000 854703.375000 987917.625000 987954.625000 425.000000 625.000000 -0.300000
854668.375000 854703.375000 987917.625000 987954.625000 625.000000 825.000000 -0.300000
854668.375000 854703.375000 987917.625000 987954.625000 825.000000 1025.000000 -0.300000
854668.375000 854703.375000 987917.625000 987954.625000 1025.000000 1225.000000 -0.300000
854668.375000 854703.375000 987917.625000 987954.625000 1225.000000 1425.000000 -0.300000
854668.375000 854703.375000 987917.625000 987954.625000 1425.000000 1625.000000 -0.300000
854668.375000 854703.375000 987917.625000 987954.625000 1625.000000 1825.000000 -0.300000
854668.375000 854703.375000 987917.625000 987954.625000 1825.000000 2025.000000 -0.300000
854668.375000 854703.375000 987917.625000 987954.625000 2025.000000 2225.000000 -0.300000
854668.375000 854703.375000 987917.625000 987954.625000 2225.000000 2425.000000 -0.300000
854668.375000 854703.375000 987917.625000 987954.625000 2425.000000 2625.000000 -0.300000
854668.375000 854703.375000 987954.625000 987991.625000 -4875.000000 -4575.000000 -0.200000
854668.375000 854703.375000 987954.625000 987991.625000 -4575.000000 -4375.000000 -0.200000
854668.375000 854703.375000 987954.625000 987991.625000 -4375.000000 -4175.000000 -0.200000
854668.375000 854703.375000 987954.625000 987991.625000 -4175.000000 -3975.000000 -0.200000
854668.375000 854703.375000 987954.625000 987991.625000 -3975.000000 -3775.000000 -0.200000
854668.375000 854703.375000 987954.625000 987991.625000 -3775.000000 -3575.000000 -0.200000
854668.375000 854703.375000 987954.625000 987991.625000 -3575.000000 -3375.000000 -0.200000
854668.375000 854703.375000 987954.625000 987991.625000 -3375.000000 -3175.000000 -0.200000
854668.375000 854703.375000 987954.625000 987991.625000 -3175.000000 -2975.000000 -0.200000
854668.375000 854703.375000 987954.625000 987991.625000 -2975.000000 -2775.000000 -0.200000
854668.375000 854703.375000 987954.625000 987991.625000 -2775.000000 -2575.000000 -0.200000
854668.375000 854703.375000 987954.625000 987991.625000 -2575.000000 -2375.000000 -0.200000
854668.375000 854703.375000 987954.625000 987991.625000 -2375.000000 -2175.000000 -0.200000
854668.375000 854703.375000 987954.625000 987991.625000 -2175.000000 -1975.000000 -0.200000
854668.375000 854703.375000 987954.625000 987991.625000 -1975.000000 -1775.000000 -0.200000
854668.375000 854703.375000 987954.625000 987991.625000 -1775.000000 -1575.000000 -0.200000
854668.375000 854703.375000 987954.625000 987991.625000 -1575.000000 -1375.000000 -0.200000
854668.375000 854703.375000 987954.625000 987991.625000 -1375.000000 -1175.000000 -0.200000
854668.375000 854703.375000 987954.625000 987991.625000 -1175.000000 -975.000000 -0.200000
854668.375000 854703.375000 987954.625000 987991.625000 -975.000000 -775.000000 -0.200000
854668.375000 854703.375000 987954.625000 987991.625000 -775.000000 -575.000000 -0.200000
854668.375000 854703.375000 987954.625000 987991.625000 -575.000000 -375.000000 -0.200000
854668.375000 854703.375000 987954.625000 987991.625000 -375.000000 -175.000000 -0.200000
854668.375000 854703.375000 987954.625000 987991.625000 -175.000000 25.000000 -0.200000
854668.375000 854703.375000 987954.625000 987991.625000 25.000000 225.000000 -0.200000
854668.375000 854703.375000 987954.625000 987991.625000 225.000000 425.000000 -0.300000
854668.375000 854703.375000 987954.625000 987991.625000 425.000000 625.000000 -0.300000
854668.375000 854703.375000 987954.625000 987991.625000 625.000000 825.000000 -0.300000
854668.375000 854703.375000 987954.625000 987991.625000 825.000000 1025.000000 -0.300000
854668.375000 854703.375000 987954.625000 987991.625000 1025.000000 1225.000000 -0.300000
854668.375000 854703.375000 987954.625000 987991.625000 1225.000000 1425.000000 -0.300000
854668.375000 854703.375000 987954.625000 987991.625000 1425.000000 1625.000000 -0.300000
854668.375000 854703.375000 987954.625000 987991.625000 1625.000000 1825.000000 -0.300000
854668.375000 854703.375000 987954.625000 987991.625000 1825.000000 2025.000000 -0.300000
854668.375000 854703.375000 987954.625000 987991.625000 2025.000000 2225.000000 -0.300000
854668.375000 854703.375000 987954.625000 987991.625000 2225.000000 2425.000000 -0.300000
854668.375000 854703.375000 987954.625000 987991.625000 2425.000000 2625.000000 -0.300000
854668.375000 854703.375000 987991.625000 988028.625000 -4875.000000 -4575.000000 -0.200000
854668.375000 854703.375000 987991.625000 988028.625000 -4575.000000 -4375.000000 -0.200000
854668.375000 854703.375000 987991.625000 988028.625000 -4375.000000 -4175.000000 -0.200000
854668.375000 854703.375000 987991.625000 988028.625000 -4175.000000 -3975.000000 -0.200000
854668.375000 854703.375000 987991.625000 988028.625000 -3975.000000 -3775.000000 -0.200000
854668.375000 854703.375000 987991.625000 988028.625000 -3775.000000 -3575.000000 -0.200000
854668.375000 854703.375000 987991.625000 988028.625000 -3575.000000 -3375.000000 -0.200000
854668.375000 854703.375000 987991.625000 988028.625000 -3375.000000 -3175.000000 -0.200000
854668.375000 854703.375000 987991.625000 988028.625000 -3175.000000 -2975.000000 -0.200000
854668.375000 854703.375000 987991.625000 988028.625000 -2975.000000 -2775.000000 -0.200000
854668.375000 854703.375000 987991.625000 988028.625000 -2775.000000 -2575.000000 -0.200000
854668.375000 854703.375000 987991.625000 988028.625000 -2575.000000 -2375.000000 -0.200000
854668.375000 854703.375000 987991.625000 988028.625000 -2375.000000 -2175.000000 -0.200000
854668.375000 854703.375000 987991.625000 988028.625000 -2175.000000 -1975.000000 -0.200000
854668.375000 854703.375000 987991.625000 988028.625000 -1975.000000 -1775.000000 -0.200000
854668.375000 854703.375000 987991.625000 988028.625000 -1775.000000 -1575.000000 -0.200000
854668.375000 854703.375000 987991.625000 988028.625000 -1575.000000 -1375.000000 -0.200000
854668.375000 854703.375000 987991.625000 988028.625000 -1375.000000 -1175.000000 -0.200000
854668.375000 854703.375000 987991.625000 988028.625000 -1175.000000 -975.000000 -0.200000
854668.375000 854703.375000 987991.625000 988028.625000 -975.000000 -775.000000 -0.200000
854668.375000 854703.375000 987991.625000 988028.625000 -775.000000 -575.000000 -0.200000
854668.375000 854703.375000 987991.625000 988028.625000 -575.000000 -375.000000 -0.200000
854668.375000 854703.375000 987991.625000 988028.625000 -375.000000 -175.000000 -0.200000
854668.375000 854703.375000 987991.625000 988028.625000 -175.000000 25.000000 -0.200000
854668.375000 854703.375000 987991.625000 988028.625000 25.000000 225.000000 -0.200000
854668.375000 854703.375000 987991.625000 988028.625000 225.000000 425.000000 -0.300000
854668.375000 854703.375000 987991.625000 988028.625000 425.000000 625.000000 -0.300000
854668.375000 854703.375000 987991.625000 988028.625000 625.000000 825.000000 -0.300000
854668.375000 854703.375000 987991.625000 988028.625000 825.000000 1025.000000 -0.300000
854668.375000 854703.375000 987991.625000 988028.625000 1025.000000 1225.000000 -0.300000
854668.375000 854703.375000 987991.625000 988028.625000 1225.000000 1425.000000 -0.300000
854668.375000 854703.375000 987991.625000 988028.625000 1425.000000 1625.000000 -0.300000
854668.375000 854703.375000 987991.625000 988028.625000 1625.000000 1825.000000 -0.300000
854668.375000 854703.375000 987991.625000 988028.625000 1825.000000 2025.000000 -0.300000
854668.375000 854703.375000 987991.625000 988028.625000 2025.000000 2225.000000 -0.300000
854668.375000 854703.375000 987991.625000 988028.625000 2225.000000 2425.000000 -0.300000
854668.375000 854703.375000 987991.625000 988028.625000 2425.000000 2625.000000 -0.300000
854668.375000 854703.375000 988028.625000 988065.625000 -4875.000000 -4575.000000 -0.200000
854668.375000 854703.375000 988028.625000 988065.625000 -4575.000000 -4375.000000 -0.200000
854668.375000 854703.375000 988028.625000 988065.625000 -4375.000000 -4175.000000 -0.200000
854668.375000 854703.375000 988028.625000 988065.625000 -4175.000000 -3975.000000 -0.200000
854668.375000 854703.375000 988028.625000 988065.625000 -3975.000000 -3775.000000 -0.200000
854668.375000 854703.375000 988028.625000 988065.625000 -3775.000000 -3575.000000 -0.200000
854668.375000 854703.375000 988028.625000 988065.625000 -3575.000000 -3375.000000 -0.200000
854668.375000 854703.375000 988028.625000 988065.625000 -3375.000000 -3175.000000 -0.200000
854668.375000 854703.375000 988028.625000 988065.625000 -3175.000000 -2975.000000 -0.200000
854668.375000 854703.375000 988028.625000 988065.625000 -2975.000000 -2775.000000 -0.200000
854668.375000 854703.375000 988028.625000 988065.625000 -2775.000000 -2575.000000 -0.200000
854668.375000 854703.375000 988028.625000 988065.625000 -2575.000000 -2375.000000 -0.200000
854668.375000 854703.375000 988028.625000 988065.625000 -2375.000000 -2175.000000 -0.200000
854668.375000 854703.375000 988028.625000 988065.625000 -2175.000000 -1975.000000 -0.200000
854668.375000 854703.375000 988028.625000 988065.625000 -1975.000000 -1775.000000 -0.200000
854668.375000 854703.375000 988028.625000 988065.625000 -1775.000000 -1575.000000 -0.200000
854668.375000 854703.375000 988028.625000 988065.625000 -1575.000000 -1375.000000 -0.200000
854668.375000 854703.375000 988028.625000 988065.625000 -1375.000000 -1175.000000 -0.200000
854668.375000 854703.375000 988028.625000 988065.625000 -1175.000000 -975.000000 -0.200000
854668.375000 854703.375000 988028.625000 988065.625000 -975.000000 -775.000000 -0.200000
854668.375000 854703.375000 988028.625000 988065.625000 -775.000000 -575.000000 -0.200000
854668.375000 854703.375000 988028.625000 988065.625000 -575.000000 -375.000000 -0.200000
854668.375000 854703.375000 988028.625000 988065.625000 -375.000000 -175.000000 -0.200000
854668.375000 854703.375000 988028.625000 988065.625000 -175.000000 25.000000 -0.200000
854668.375000 854703.375000 988028.625000 988065.625000 25.000000 225.000000 -0.200000
854668.375000 854703.375000 988028.625000 988065.625000 225.000000 425.000000 -0.300000
854668.375000 854703.375000 988028.625000 988065.625000 425.000000 625.000000 -0.300000
854668.375000 854703.375000 988028.625000 988065.625000 625.000000 825.000000 -0.300000
854668.375000 854703.375000 988028.625000 988065.625000 825.000000 1025.000000 -0.300000
854668.375000 854703.375000 988028.625000 988065.625000 1025.000000 1225.000000 -0.300000
854668.375000 854703.375000 988028.625000 988065.625000 1225.000000 1425.000000 -0.300000
854668.375000 854703.375000 988028.625000 988065.625000 1425.000000 1625.000000 -0.300000
854668.375000 854703.375000 988028.625000 988065.625000 1625.000000 1825.000000 -0.300000
854668.375000 854703.375000 988028.625000 988065.625000 1825.000000 2025.000000 -0.300000
854668.375000 854703.375000 988028.625000 988065.625000 2025.000000 2225.000000 -0.300000
854668.375000 854703.375000 988028.625000 988065.625000 2225.000000 2425.000000 -0.300000
854668.375000 854703.375000 988028.625000 988065.625000 2425.000000 2625.000000 -0.300000
854668.375000 854703.375000 988065.625000 988102.625000 -4875.000000 -4575.000000 -0.200000
854668.375000 854703.375000 988065.625000 988102.625000 -4575.000000 -4375.000000 -0.200000
854668.375000 854703.375000 988065.625000 988102.625000 -4375.000000 -4175.000000 -0.200000
854668.375000 854703.375000 988065.625000 988102.625000 -4175.000000 -3975.000000 -0.200000
854668.375000 854703.375000 988065.625000 988102.625000 -3975.000000 -3775.000000 -0.200000
854668.375000 854703.375000 988065.625000 988102.625000 -3775.000000 -3575.000000 -0.200000
854668.375000 854703.375000 988065.625000 988102.625000 -3575.000000 -3375.000000 -0.200000
854668.375000 854703.375000 988065.625000 988102.625000 -3375.000000 -3175.000000 -0.200000
854668.375000 854703.375000 988065.625000 988102.625000 -3175.000000 -2975.000000 -0.200000
854668.375000 854703.375000 988065.625000 988102.625000 -2975.000000 -2775.000000 -0.200000
854668.375000 854703.375000 988065.625000 988102.625000 -2775.000000 -2575.000000 -0.200000
854668.375000 854703.375000 988065.625000 988102.625000 -2575.000000 -2375.000000 -0.200000
854668.375000 854703.375000 988065.625000 988102.625000 -2375.000000 -2175.000000 -0.200000
854668.375000 854703.375000 988065.625000 988102.625000 -2175.000000 -1975.000000 -0.200000
854668.375000 854703.375000 988065.625000 988102.625000 -1975.000000 -1775.000000 -0.200000
854668.375000 854703.375000 988065.625000 988102.625000 -1775.000000 -1575.000000 -0.200000
854668.375000 854703.375000 988065.625000 988102.625000 -1575.000000 -1375.000000 -0.200000
854668.375000 854703.375000 988065.625000 988102.625000 -1375.000000 -1175.000000 -0.200000
854668.375000 854703.375000 988065.625000 988102.625000 -1175.000000 -975.000000 -0.200000
854668.375000 854703.375000 988065.625000 988102.625000 -975.000000 -775.000000 -0.200000
854668.375000 854703.375000 988065.625000 988102.625000 -775.000000 -575.000000 -0.200000
854668.375000 854703.375000 988065.625000 988102.625000 -575.000000 -375.000000 -0.200000
854668.375000 854703.375000 988065.625000 988102.625000 -375.000000 -175.000000 -0.200000
854668.375000 854703.375000 988065.625000 988102.625000 -175.000000 25.000000 -0.200000
854668.375000 854703.375000 988065.625000 988102.625000 25.000000 225.000000 -0.200000
854668.375000 854703.375000 988065.625000 988102.625000 225.000000 425.000000 -0.300000
854668.375000 854703.375000 988065.625000 988102.625000 425.000000 625.000000 -0.300000
854668.375000 854703.375000 988065.625000 988102.625000 625.000000 825.000000 -0.300000
854668.375000 854703.375000 988065.625000 988102.625000 825.000000 1025.000000 -0.300000
854668.375000 854703.375000 988065.625000 988102.625000 1025.000000 1225.000000 -0.300000
854668.375000 854703.375000 988065.625000 988102.625000 1225.000000 1425.000000 -0.300000
854668.375000 854703.375000 988065.625000 988102.625000 1425.000000 1625.000000 -0.300000
854668.375000 854703.375000 988065.625000 988102.625000 1625.000000 1825.000000 -0.300000
854668.375000 854703.375000 988065.625000 988102.625000 1825.000000 2025.000000 -0.300000
854668.375000 854703.375000 988065.625000 988102.625000 2025.000000 2225.000000 -0.300000
854668.375000 854703.375000 988065.625000 988102.625000 2225.000000 2425.000000 -0.300000
854668.375000 854703.375000 988065.625000 988102.625000 2425.000000 2625.000000 -0.300000
854668.375000 854703.375000 988102.625000 988139.625000 -4875.000000 -4575.000000 -0.200000
854668.375000 854703.375000 988102.625000 988139.625000 -4575.000000 -4375.000000 -0.200000
854668.375000 854703.375000 988102.625000 988139.625000 -4375.000000 -4175.000000 -0.200000
854668.375000 854703.375000 988102.625000 988139.625000 -4175.000000 -3975.000000 -0.200000
854668.375000 854703.375000 988102.625000 988139.625000 -3975.000000 -3775.000000 -0.200000
854668.375000 854703.375000 988102.625000 988139.625000 -3775.000000 -3575.000000 -0.200000
854668.375000 854703.375000 988102.625000 988139.625000 -3575.000000 -3375.000000 -0.200000
854668.375000 854703.375000 988102.625000 988139.625000 -3375.000000 -3175.000000 -0.200000
854668.375000 854703.375000 988102.625000 988139.625000 -3175.000000 -2975.000000 -0.200000
854668.375000 854703.375000 988102.625000 988139.625000 -2975.000000 -2775.000000 -0.200000
854668.375000 854703.375000 988102.625000 988139.625000 -2775.000000 -2575.000000 -0.200000
854668.375000 854703.375000 988102.625000 988139.625000 -2575.000000 -2375.000000 -0.200000
854668.375000 854703.375000 988102.625000 988139.625000 -2375.000000 -2175.000000 -0.200000
854668.375000 854703.375000 988102.625000 988139.625000 -2175.000000 -1975.000000 -0.200000
854668.375000 854703.375000 988102.625000 988139.625000 -1975.000000 -1775.000000 -0.200000
854668.375000 854703.375000 988102.625000 988139.625000 -1775.000000 -1575.000000 -0.200000
854668.375000 854703.375000 988102.625000 988139.625000 -1575.000000 -1375.000000 -0.200000
854668.375000 854703.375000 988102.625000 988139.625000 -1375.000000 -1175.000000 -0.200000
854668.375000 854703.375000 988102.625000 988139.625000 -1175.000000 -975.000000 -0.200000
854668.375000 854703.375000 988102.625000 988139.625000 -975.000000 -775.000000 -0.200000
854668.375000 854703.375000 988102.625000 988139.625000 -775.000000 -575.000000 -0.200000
854668.375000 854703.375000 988102.625000 988139.625000 -575.000000 -375.000000 -0.200000
854668.375000 854703.375000 988102.625000 988139.625000 -375.000000 -175.000000 -0.200000
854668.375000 854703.375000 988102.625000 988139.625000 -175.000000 25.000000 -0.200000
854668.375000 854703.375000 988102.625000 988139.625000 25.000000 225.000000 -0.200000
854668.375000 854703.375000 988102.625000 988139.625000 225.000000 425.000000 -0.300000
854668.375000 854703.375000 988102.625000 988139.625000 425.000000 625.000000 -0.300000
854668.375000 854703.375000 988102.625000 988139.625000 625.000000 825.000000 -0.300000
854668.375000 854703.375000 988102.625000 988139.625000 825.000000 1025.000000 -0.300000
854668.375000 854703.375000 988102.625000 988139.625000 1025.000000 1225.000000 -0.300000
854668.375000 854703.375000 988102.625000 988139.625000 1225.000000 1425.000000 -0.300000
854668.375000 854703.375000 988102.625000 988139.625000 1425.000000 1625.000000 -0.300000
854668.375000 854703.375000 988102.625000 988139.625000 1625.000000 1825.000000 -0.300000
854668.375000 854703.375000 988102.625000 988139.625000 1825.000000 2025.000000 -0.300000
854668.375000 854703.375000 988102.625000 988139.625000 2025.000000 2225.000000 -0.300000
854668.375000 854703.375000 988102.625000 988139.625000 2225.000000 2425.000000 -0.300000
854668.375000 854703.375000 988102.625000 988139.625000 2425.000000 2625.000000 -0.300000
854668.375000 854703.375000 988139.625000 988176.625000 -4875.000000 -4575.000000 -0.200000
854668.375000 854703.375000 988139.625000 988176.625000 -4575.000000 -4375.000000 -0.200000
854668.375000 854703.375000 988139.625000 988176.625000 -4375.000000 -4175.000000 -0.200000
854668.375000 854703.375000 988139.625000 988176.625000 -4175.000000 -3975.000000 -0.200000
854668.375000 854703.375000 988139.625000 988176.625000 -3975.000000 -3775.000000 -0.200000
854668.375000 854703.375000 988139.625000 988176.625000 -3775.000000 -3575.000000 -0.200000
854668.375000 854703.375000 988139.625000 988176.625000 -3575.000000 -3375.000000 -0.200000
854668.375000 854703.375000 988139.625000 988176.625000 -3375.000000 -3175.000000 -0.200000
854668.375000 854703.375000 988139.625000 988176.625000 -3175.000000 -2975.000000 -0.200000
854668.375000 854703.375000 988139.625000 988176.625000 -2975.000000 -2775.000000 -0.200000
854668.375000 854703.375000 988139.625000 988176.625000 -2775.000000 -2575.000000 -0.200000
854668.375000 854703.375000 988139.625000 988176.625000 -2575.000000 -2375.000000 -0.200000
854668.375000 854703.375000 988139.625000 988176.625000 -2375.000000 -2175.000000 -0.200000
854668.375000 854703.375000 988139.625000 988176.625000 -2175.000000 -1975.000000 -0.200000
854668.375000 854703.375000 988139.625000 988176.625000 -1975.000000 -1775.000000 -0.200000
854668.375000 854703.375000 988139.625000 988176.625000 -1775.000000 -1575.000000 -0.200000
854668.375000 854703.375000 988139.625000 988176.625000 -1575.000000 -1375.000000 -0.200000
854668.375000 854703.375000 988139.625000 988176.625000 -1375.000000 -1175.000000 -0.200000
854668.375000 854703.375000 988139.625000 988176.625000 -1175.000000 -975.000000 -0.200000
854668.375000 854703.375000 988139.625000 988176.625000 -975.000000 -775.000000 -0.200000
854668.375000 854703.375000 988139.625000 988176.625000 -775.000000 -575.000000 -0.200000
854668.375000 854703.375000 988139.625000 988176.625000 -575.000000 -375.000000 -0.200000
854668.375000 854703.375000 988139.625000 988176.625000 -375.000000 -175.000000 -0.200000
854668.375000 854703.375000 988139.625000 988176.625000 -175.000000 25.000000 -0.200000
854668.375000 854703.375000 988139.625000 988176.625000 25.000000 225.000000 -0.200000
854668.375000 854703.375000 988139.625000 988176.625000 225.000000 425.000000 -0.300000
854668.375000 854703.375000 988139.625000 988176.625000 425.000000 625.000000 -0.300000
854668.375000 854703.375000 988139.625000 988176.625000 625.000000 825.000000 -0.300000
854668.375000 854703.375000 988139.625000 988176.625000 825.000000 1025.000000 -0.300000
854668.375000 854703.375000 988139.625000 988176.625000 1025.000000 1225.000000 -0.300000
854668.375000 854703.375000 988139.625000 988176.625000 1225.000000 1425.000000 -0.300000
854668.375000 854703.375000 988139.625000 988176.625000 1425.000000 1625.000000 -0.300000
854668.375000 854703.375000 988139.625000 988176.625000 1625.000000 1825.000000 -0.300000
854668.375000 854703.375000 988139.625000 988176.625000 1825.000000 2025.000000 -0.300000
854668.375000 854703.375000 988139.625000 988176.625000 2025.000000 2225.000000 -0.300000
854668.375000 854703.375000 988139.625000 988176.625000 2225.000000 2425.000000 -0.300000
854668.375000 854703.375000 988139.625000 988176.625000 2425.000000 2625.000000 -0.300000
854668.375000 854703.375000 988176.625000 988213.625000 -4875.000000 -4575.000000 -0.200000
854668.375000 854703.375000 988176.625000 988213.625000 -4575.000000 -4375.000000 -0.200000
854668.375000 854703.375000 988176.625000 988213.625000 -4375.000000 -4175.000000 -0.200000
854668.375000 854703.375000 988176.625000 988213.625000 -4175.000000 -3975.000000 -0.200000
854668.375000 854703.375000 988176.625000 988213.625000 -3975.000000 -3775.000000 -0.200000
854668.375000 854703.375000 988176.625000 988213.625000 -3775.000000 -3575.000000 -0.200000
854668.375000 854703.375000 988176.625000 988213.625000 -3575.000000 -3375.000000 -0.200000
854668.375000 854703.375000 988176.625000 988213.625000 -3375.000000 -3175.000000 -0.200000
854668.375000 854703.375000 988176.625000 988213.625000 -3175.000000 -2975.000000 -0.200000
854668.375000 854703.375000 988176.625000 988213.625000 -2975.000000 -2775.000000 -0.200000
854668.375000 854703.375000 988176.625000 988213.625000 -2775.000000 -2575.000000 -0.200000
854668.375000 854703.375000 988176.625000 988213.625000 -2575.000000 -2375.000000 -0.200000
854668.375000 854703.375000 988176.625000 988213.625000 -2375.000000 -2175.000000 -0.200000
854668.375000 854703.375000 988176.625000 988213.625000 -2175.000000 -1975.000000 -0.200000
854668.375000 854703.375000 988176.625000 988213.625000 -1975.000000 -1775.000000 -0.200000
854668.375000 854703.375000 988176.625000 988213.625000 -1775.000000 -1575.000000 -0.200000
854668.375000 854703.375000 988176.625000 988213.625000 -1575.000000 -1375.000000 -0.200000
854668.375000 854703.375000 988176.625000 988213.625000 -1375.000000 -1175.000000 -0.200000
854668.375000 854703.375000 988176.625000 988213.625000 -1175.000000 -975.000000 -0.200000
854668.375000 854703.375000 988176.625000 988213.625000 -975.000000 -775.000000 -0.200000
854668.375000 854703.375000 988176.625000 988213.625000 -775.000000 -575.000000 -0.200000
854668.375000 854703.375000 988176.625000 988213.625000 -575.000000 -375.000000 -0.200000
854668.375000 854703.375000 988176.625000 988213.625000 -375.000000 -175.000000 -0.200000
854668.375000 854703.375000 988176.625000 988213.625000 -175.000000 25.000000 -0.200000
854668.375000 854703.375000 988176.625000 988213.625000 25.000000 225.000000 -0.200000
854668.375000 854703.375000 988176.625000 988213.625000 225.000000 425.000000 -0.300000
854668.375000 854703.375000 988176.625000 988213.625000 425.000000 625.000000 -0.300000
854668.375000 854703.375000 988176.625000 988213.625000 625.000000 825.000000 -0.300000
854668.375000 854703.375000 988176.625000 988213.625000 825.000000 1025.000000 -0.300000
854668.375000 854703.375000 988176.625000 988213.625000 1025.000000 1225.000000 -0.300000
854668.375000 854703.375000 988176.625000 988213.625000 1225.000000 1425.000000 -0.300000
854668.375000 854703.375000 988176.625000 988213.625000 1425.000000 1625.000000 -0.300000
854668.375000 854703.375000 988176.625000 988213.625000 1625.000000 1825.000000 -0.300000
854668.375000 854703.375000 988176.625000 988213.625000 1825.000000 2025.000000 -0.300000
854668.375000 854703.375000 988176.625000 988213.625000 2025.000000 2225.000000 -0.300000
854668.375000 854703.375000 988176.625000 988213.625000 2225.000000 2425.000000 -0.300000
854668.375000 854703.375000 988176.625000 988213.625000 2425.000000 2625.000000 -0.300000
854668.375000 854703.375000 988213.625000 988250.625000 -4875.000000 -4575.000000 -0.200000
854668.375000 854703.375000 988213.625000 988250.625000 -4575.000000 -4375.000000 -0.200000
854668.375000 854703.375000 988213.625000 988250.625000 -4375.000000 -4175.000000 -0.200000
854668.375000 854703.375000 988213.625000 988250.625000 -4175.000000 -3975.000000 -0.200000
854668.375000 854703.375000 988213.625000 988250.625000 -3975.000000 -3775.000000 -0.200000
854668.375000 854703.375000 988213.625000 988250.625000 -3775.000000 -3575.000000 -0.200000
854668.375000 854703.375000 988213.625000 988250.625000 -3575.000000 -3375.000000 -0.200000
854668.375000 854703.375000 988213.625000 988250.625000 -3375.000000 -3175.000000 -0.200000
854668.375000 854703.375000 988213.625000 988250.625000 -3175.000000 -2975.000000 -0.200000
854668.375000 854703.375000 988213.625000 988250.625000 -2975.000000 -2775.000000 -0.200000
854668.375000 854703.375000 988213.625000 988250.625000 -2775.000000 -2575.000000 -0.200000
854668.375000 854703.375000 988213.625000 988250.625000 -2575.000000 -2375.000000 -0.200000
854668.375000 854703.375000 988213.625000 988250.625000 -2375.000000 -2175.000000 -0.200000
854668.375000 854703.375000 988213.625000 988250.625000 -2175.000000 -1975.000000 -0.200000
854668.375000 854703.375000 988213.625000 988250.625000 -1975.000000 -1775.000000 -0.200000
854668.375000 854703.375000 988213.625000 988250.625000 -1775.000000 -1575.000000 -0.200000
854668.375000 854703.375000 988213.625000 988250.625000 -1575.000000 -1375.000000 -0.200000
854668.375000 854703.375000 988213.625000 988250.625000 -1375.000000 -1175.000000 -0.200000
854668.375000 854703.375000 988213.625000 988250.625000 -1175.000000 -975.000000 -0.200000
854668.375000 854703.375000 988213.625000 988250.625000 -975.000000 -775.000000 -0.200000
854668.375000 854703.375000 988213.625000 988250.625000 -775.000000 -575.000000 -0.200000
854668.375000 854703.375000 988213.625000 988250.625000 -575.000000 -375.000000 -0.200000
854668.375000 854703.375000 988213.625000 988250.625000 -375.000000 -175.000000 -0.200000
854668.375000 854703.375000 988213.625000 988250.625000 -175.000000 25.000000 -0.200000
854668.375000 854703.375000 988213.625000 988250.625000 25.000000 225.000000 -0.200000
854668.375000 854703.375000 988213.625000 988250.625000 225.000000 425.000000 -0.300000
854668.375000 854703.375000 988213.625000 988250.625000 425.000000 625.000000 -0.300000
854668.375000 854703.375000 988213.625000 988250.625000 625.000000 825.000000 -0.300000
854668.375000 854703.375000 988213.625000 988250.625000 825.000000 1025.000000 -0.300000
854668.375000 854703.375000 988213.625000 988250.625000 1025.000000 1225.000000 -0.300000
854668.375000 854703.375000 988213.625000 988250.625000 1225.000000 1425.000000 -0.300000
854668.375000 854703.375000 988213.625000 988250.625000 1425.000000 1625.000000 -0.300000
854668.375000 854703.375000 988213.625000 988250.625000 1625.000000 1825.000000 -0.300000
854668.375000 854703.375000 988213.625000 988250.625000 1825.000000 2025.000000 -0.300000
854668.375000 854703.375000 988213.625000 988250.625000 2025.000000 2225.000000 -0.300000
854668.375000 854703.375000 988213.625000 988250.625000 2225.000000 2425.000000 -0.300000
854668.375000 854703.375000 988213.625000 988250.625000 2425.000000 2625.000000 -0.300000
854668.375000 854703.375000 988250.625000 988287.625000 -4875.000000 -4575.000000 -0.200000
854668.375000 854703.375000 988250.625000 988287.625000 -4575.000000 -4375.000000 -0.200000
854668.375000 854703.375000 988250.625000 988287.625000 -4375.000000 -4175.000000 -0.200000
854668.375000 854703.375000 988250.625000 988287.625000 -4175.000000 -3975.000000 -0.200000
854668.375000 854703.375000 988250.625000 988287.625000 -3975.000000 -3775.000000 -0.200000
854668.375000 854703.375000 988250.625000 988287.625000 -3775.000000 -3575.000000 -0.200000
854668.375000 854703.375000 988250.625000 988287.625000 -3575.000000 -3375.000000 -0.200000
854668.375000 854703.375000 988250.625000 988287.625000 -3375.000000 -3175.000000 -0.200000
854668.375000 854703.375000 988250.625000 988287.625000 -3175.000000 -2975.000000 -0.200000
854668.375000 854703.375000 988250.625000 988287.625000 -2975.000000 -2775.000000 -0.200000
854668.375000 854703.375000 988250.625000 988287.625000 -2775.000000 -2575.000000 -0.200000
854668.375000 854703.375000 988250.625000 988287.625000 -2575.000000 -2375.000000 -0.200000
854668.375000 854703.375000 988250.625000 988287.625000 -2375.000000 -2175.000000 -0.200000
854668.375000 854703.375000 988250.625000 988287.625000 -2175.000000 -1975.000000 -0.200000
854668.375000 854703.375000 988250.625000 988287.625000 -1975.000000 -1775.000000 -0.200000
854668.375000 854703.375000 988250.625000 988287.625000 -1775.000000 -1575.000000 -0.200000
854668.375000 854703.375000 988250.625000 988287.625000 -1575.000000 -1375.000000 -0.200000
