853646.7891	987574.5888	2248.85708	-4.010591
853711.7891	987574.5888	2298.202236	-4.1459813
853776.7891	987574.5888	2331.124318	-4.4705853
853841.7891	987574.5888	2369.590614	-4.7726245
853906.7891	987574.5888	2412.415244	-5.1250033
853971.7891	987574.5888	2460.793171	-5.4131937
854036.7891	987574.5888	2495.245813	-5.7171016
854101.7891	987574.5888	2525.6229	-5.9775939
854166.7891	987574.5888	2583.997372	-6.2815018
854231.7891	987574.5888	2630.885931	-6.4528322
854296.7891	987574.5888	2676.544595	-6.6319132
854361.7891	987574.5888	2702.567137	-6.7854109
854426.7891	987574.5888	2694.575776	-6.9314303
854491.7891	987574.5888	2675.765755	-6.985745
854556.7891	987574.5888	2653.281721	-7.0491118
854621.7891	987574.5888	2628.324508	-7.103426
854686.7891	987574.5888	2606.51091	-7.1278648
854751.7891	987574.5888	2586.872338	-7.1354651
854816.7891	987574.5888	2584.242111	-7.1443324
854881.7891	987574.5888	2590.346071	-7.1196046
854946.7891	987574.5888	2571.790618	-6.902174
855011.7891	987574.5888	2530.250479	-6.7158051
855076.7891	987574.5888	2491.535858	-6.4983749
855141.7891	987574.5888	2456.193481	-6.0563073
855206.7891	987574.5888	2450.951414	-5.3914042
855271.7891	987574.5888	2453.273688	-4.8214874
855336.7891	987574.5888	2457.788629	-4.126883
855401.7891	987574.5888	2472.038299	-3.3787587
855466.7891	987574.5888	2490.865292	-2.5059471
855531.7891	987574.5888	2532.701481	-1.757823
853646.7891	987640.5888	2248.739329	-4.1062956
853711.7891	987640.5888	2299.584217	-4.2770486
853776.7891	987640.5888	2341.233217	-4.6224551
853841.7891	987640.5888	2381.759754	-4.9394031
853906.7891	987640.5888	2414.160221	-5.309176
853971.7891	987640.5888	2468.888788	-5.6129866
854036.7891	987640.5888	2504.990192	-5.9367785
854101.7891	987640.5888	2546.735101	-6.214314
854166.7891	987640.5888	2592.223925	-6.538106
854231.7891	987640.5888	2638.134304	-6.7170701
854296.7891	987640.5888	2702.513045	-6.9028621
854361.7891	987640.5888	2737.035517	-7.0621123
854426.7891	987640.5888	2732.402117	-7.2122593
854491.7891	987640.5888	2708.553862	-7.264576
854556.7891	987640.5888	2674.504471	-7.3256116
854621.7891	987640.5888	2648.54072	-7.3779283
854686.7891	987640.5888	2620.657937	-7.4102674
854751.7891	987640.5888	2596.857966	-7.4281473
854816.7891	987640.5888	2591	-7.4490075
854881.7891	987640.5888	2592.021779	-7.4349141
854946.7891	987640.5888	2576.622159	-7.2319598
855011.7891	987640.5888	2536.398292	-7.0579987
855076.7891	987640.5888	2496.81836	-6.8550439
855141.7891	987640.5888	2465.537057	-6.404099
855206.7891	987640.5888	2471.604065	-5.7164221
855271.7891	987640.5888	2487.546242	-5.1269846
855336.7891	987640.5888	2486.158757	-4.4101248
855401.7891	987640.5888	2481.012107	-3.6455901
855466.7891	987640.5888	2488.424434	-2.753633
855531.7891	987640.5888	2505.406046	-1.9890984
853646.7891	987706.5888	2269.672426	-4.2179513
853711.7891	987706.5888	2301.086351	-4.4299603
853776.7891	987706.5888	2343.192364	-4.7996368
853841.7891	987706.5888	2381.587932	-5.1339784
853906.7891	987706.5888	2431.385115	-5.5240436
853971.7891	987706.5888	2480.337542	-5.8460784
854036.7891	987706.5888	2515.770028	-6.193068
854101.7891	987706.5888	2545.092915	-6.4904876
854166.7891	987706.5888	2606.642877	-6.8374772
854231.7891	987706.5888	2672.069783	-7.0253482
854296.7891	987706.5888	2726.48873	-7.2189693
854361.7891	987706.5888	2746.92216	-7.3849301
854426.7891	987706.5888	2744.574109	-7.5398932
854491.7891	987706.5888	2721.285298	-7.5898786
854556.7891	987706.5888	2691.731344	-7.6481953
854621.7891	987706.5888	2655.524825	-7.6981807
854686.7891	987706.5888	2625.40616	-7.739737
854751.7891	987706.5888	2610.754833	-7.7696099
854816.7891	987706.5888	2597.649654	-7.804462
854881.7891	987706.5888	2592.600542	-7.8027754
854946.7891	987706.5888	2574.729467	-7.6167097
855011.7891	987706.5888	2539.56247	-7.4572244
855076.7891	987706.5888	2500.625325	-7.2711582
855141.7891	987706.5888	2473.530652	-6.8098559
855206.7891	987706.5888	2476.378704	-6.0956092
855271.7891	987706.5888	2506.319848	-5.483398
855336.7891	987706.5888	2510.959819	-4.7405734
855401.7891	987706.5888	2502.394723	-3.9568934
855466.7891	987706.5888	2504.958442	-3.0425999
855531.7891	987706.5888	2516.939119	-2.2589197
853646.7891	987772.5888	2300.911881	-4.3030725
853711.7891	987772.5888	2325.310438	-4.5535278
853776.7891	987772.5888	2356.986072	-4.9521813
853841.7891	987772.5888	2376.125463	-5.3090925
853906.7891	987772.5888	2422.539468	-5.7254887
853971.7891	987772.5888	2489.230204	-6.0701032
854036.7891	987772.5888	2522.340012	-6.4434624
854101.7891	987772.5888	2553.957992	-6.7634845
854166.7891	987772.5888	2630.136172	-7.1368437
854231.7891	987772.5888	2678.321646	-7.333847
854296.7891	987772.5888	2717.36873	-7.5349803
854361.7891	987772.5888	2748.974254	-7.7073798
854426.7891	987772.5888	2756.371828	-7.8698878
854491.7891	987772.5888	2734.491414	-7.9264126
854556.7891	987772.5888	2699.589652	-7.9923582
854621.7891	987772.5888	2664.634235	-8.0488825
854686.7891	987772.5888	2637.708704	-8.0771379
854751.7891	987772.5888	2636.423143	-8.0884342
854816.7891	987772.5888	2628.813787	-8.101614
854881.7891	987772.5888	2613.178765	-8.0825491
854946.7891	987772.5888	2598.869905	-7.883203
855011.7891	987772.5888	2557.890876	-7.7123351
855076.7891	987772.5888	2523.537407	-7.5129886
855141.7891	987772.5888	2492.653834	-7.0454183
855206.7891	987772.5888	2478.876842	-6.3268437
855271.7891	987772.5888	2494.530668	-5.7109227
855336.7891	987772.5888	2515.931723	-4.9635568
855401.7891	987772.5888	2521.548106	-4.1748843
855466.7891	987772.5888	2521.313148	-3.2547672
855531.7891	987772.5888	2528.954567	-2.4660952
853646.7891	987838.5888	2308.066188	-4.3589759
853711.7891	987838.5888	2328.303927	-4.6405787
853776.7891	987838.5888	2370.115629	-5.0670958
853841.7891	987838.5888	2395.460786	-5.4466791
853906.7891	987838.5888	2427.379123	-5.8895264
853971.7891	987838.5888	2479.174679	-6.2562966
854036.7891	987838.5888	2513.830321	-6.6542969
854101.7891	987838.5888	2573.060745	-6.9954405
854166.7891	987838.5888	2629.669533	-7.3934407
854231.7891	987838.5888	2685.940091	-7.5984173
854296.7891	987838.5888	2721.64861	-7.8057847
854361.7891	987838.5888	2750.966513	-7.9835277
854426.7891	987838.5888	2767.431475	-8.1542578
854491.7891	987838.5888	2743.851855	-8.2220898
854556.7891	987838.5888	2710.885872	-8.3012276
854621.7891	987838.5888	2677.750607	-8.3690596
854686.7891	987838.5888	2657.154176	-8.371438
854751.7891	987838.5888	2662.851671	-8.3471594
854816.7891	987838.5888	2657.205914	-8.3188353
854881.7891	987838.5888	2649.218639	-8.265728
854946.7891	987838.5888	2627.097311	-8.0356045
855011.7891	987838.5888	2585.096169	-7.8383555
855076.7891	987838.5888	2545.383119	-7.608232
855141.7891	987838.5888	2510.826713	-7.1379185
855206.7891	987838.5888	2490.228402	-6.4299321
855271.7891	987838.5888	2490.25942	-5.8230867
855336.7891	987838.5888	2505.33267	-5.0855994
855401.7891	987838.5888	2525.949414	-4.3017478
855466.7891	987838.5888	2528.817121	-3.3872535
855531.7891	987838.5888	2526.155008	-2.6034017
853646.7891	987904.5888	2331.126109	-4.4241967
853711.7891	987904.5888	2371.413441	-4.7421384
853776.7891	987904.5888	2383.435862	-5.2011628
853841.7891	987904.5888	2422.087224	-5.6071973
853906.7891	987904.5888	2436.475944	-6.080904
853971.7891	987904.5888	2490.910211	-6.4735217
854036.7891	987904.5888	2501.236186	-6.9002705
854101.7891	987904.5888	2585.849304	-7.2660556
854166.7891	987904.5888	2650.169709	-7.6928043
854231.7891	987904.5888	2681.533255	-7.907083
854296.7891	987904.5888	2719.454792	-8.1217232
854361.7891	987904.5888	2760.676698	-8.3057003
854426.7891	987904.5888	2776.951348	-8.4860229
854491.7891	987904.5888	2755.88677	-8.5670471
854556.7891	987904.5888	2721.688737	-8.6615744
854621.7891	987904.5888	2694.023095	-8.7425985
854686.7891	987904.5888	2677.250306	-8.7147875
854751.7891	987904.5888	2687.111631	-8.6490059
854816.7891	987904.5888	2690.999508	-8.5722599
854881.7891	987904.5888	2678.656534	-8.4794369
854946.7891	987904.5888	2652.132049	-8.2134066
855011.7891	987904.5888	2605.151313	-7.9853797
855076.7891	987904.5888	2565.402292	-7.7193489
855141.7891	987904.5888	2537.349499	-7.2458353
855206.7891	987904.5888	2507.674108	-6.5502019
855271.7891	987904.5888	2497.095448	-5.9539452
855336.7891	987904.5888	2502.782862	-5.227983
855401.7891	987904.5888	2519.703332	-4.4497542
855466.7891	987904.5888	2526.728964	-3.541821
855531.7891	987904.5888	2518.254158	-2.7635925
853646.7891	987970.5888	2354.25325	-4.4800997
853711.7891	987970.5888	2345.727251	-4.8291893
853776.7891	987970.5888	2389.501608	-5.3160777
853841.7891	987970.5888	2413.346112	-5.7447844
853906.7891	987970.5888	2449.302517	-6.2449422
853971.7891	987970.5888	2479.101747	-6.6597152
854036.7891	987970.5888	2514.768187	-7.1111054
854101.7891	987970.5888	2602.010065	-7.4980111
854166.7891	987970.5888	2649.621005	-7.9494014
854231.7891	987970.5888	2688.1001	-8.1716528
854296.7891	987970.5888	2726.927748	-8.3925276
854361.7891	987970.5888	2768.709286	-8.5818491
854426.7891	987970.5888	2779.293497	-8.7703934
854491.7891	987970.5888	2770.783679	-8.8627243
854556.7891	987970.5888	2737.987835	-8.9704437
854621.7891	987970.5888	2708.055093	-9.0627747
854686.7891	987970.5888	2682.884946	-9.0090876
854751.7891	987970.5888	2688.348184	-8.9077311
854816.7891	987970.5888	2707.718668	-8.7894812
854881.7891	987970.5888	2703.132896	-8.6626158
854946.7891	987970.5888	2677.523913	-8.3658075
855011.7891	987970.5888	2634.248384	-8.1114006
855076.7891	987970.5888	2592.82222	-7.8145919
855141.7891	987970.5888	2556.119471	-7.3383355
855206.7891	987970.5888	2520.930753	-6.6532903
855271.7891	987970.5888	2506.900611	-6.0661092
855336.7891	987970.5888	2509.912098	-5.3500261
855401.7891	987970.5888	2514.358075	-4.5766177
855466.7891	987970.5888	2521.103157	-3.6743073
855531.7891	987970.5888	2518.381334	-2.9008987
853646.7891	988036.5888	2374.80102	-4.3649735
853711.7891	988036.5888	2368.541289	-4.7382112
853776.7891	988036.5888	2392.271445	-5.2519784
853841.7891	988036.5888	2419.609741	-5.7035394
853906.7891	988036.5888	2445.590557	-6.2303605
853971.7891	988036.5888	2476.68503	-6.6678553
854036.7891	988036.5888	2523.715813	-7.1454439
854101.7891	988036.5888	2603.638346	-7.5548053
854166.7891	988036.5888	2642.633053	-8.0323944
854231.7891	988036.5888	2689.430176	-8.2375078
854296.7891	988036.5888	2730.66611	-8.4291487
854361.7891	988036.5888	2756.64049	-8.5934114
854426.7891	988036.5888	2777.930024	-8.7531633
854491.7891	988036.5888	2781.149067	-8.8217564
854556.7891	988036.5888	2748.960843	-8.901783
854621.7891	988036.5888	2708.110914	-8.970377
854686.7891	988036.5888	2691.179582	-8.9081535
854751.7891	988036.5888	2698.981918	-8.8060474
854816.7891	988036.5888	2720.278763	-8.686923
854881.7891	988036.5888	2722.282091	-8.5602531
854946.7891	988036.5888	2707.085109	-8.2691813
855011.7891	988036.5888	2662.415434	-8.0196905
855076.7891	988036.5888	2621.052511	-7.7286186
855141.7891	988036.5888	2581.584835	-7.2651024
855206.7891	988036.5888	2541.44609	-6.5994854
855271.7891	988036.5888	2524.820729	-6.0289569
855336.7891	988036.5888	2525.735353	-5.3339601
855401.7891	988036.5888	2526.658647	-4.5871515
855466.7891	988036.5888	2521.728158	-3.7158751
855531.7891	988036.5888	2517.208183	-2.9690669
853646.7891	988102.5888	2400.449021	-4.2498474
853711.7891	988102.5888	2372.962537	-4.6472325
853776.7891	988102.5888	2392.460321	-5.1878786
853841.7891	988102.5888	2429.217617	-5.6622944
853906.7891	988102.5888	2454.868445	-6.2157788
853971.7891	988102.5888	2481.590709	-6.6759953
854036.7891	988102.5888	2527.180164	-7.1797824
854101.7891	988102.5888	2596.453075	-7.6115999
854166.7891	988102.5888	2637.485561	-8.115387
854231.7891	988102.5888	2671.78925	-8.3033619
854296.7891	988102.5888	2705.799997	-8.4657688
854361.7891	988102.5888	2744.219285	-8.6049747
854426.7891	988102.5888	2773.357196	-8.7359324
854491.7891	988102.5888	2779.17566	-8.7807894
854556.7891	988102.5888	2748.121608	-8.8331223
854621.7891	988102.5888	2711.319392	-8.8779793
854686.7891	988102.5888	2691.337473	-8.8072186
854751.7891	988102.5888	2709.345963	-8.7043638
854816.7891	988102.5888	2727.499419	-8.5843658
854881.7891	988102.5888	2736.614352	-8.4578905
854946.7891	988102.5888	2730.54892	-8.172554
855011.7891	988102.5888	2691.78277	-7.9279809
855076.7891	988102.5888	2645.79272	-7.6426449
855141.7891	988102.5888	2599.36898	-7.1918697
855206.7891	988102.5888	2559.539093	-6.5456805
855271.7891	988102.5888	2544.284461	-5.9918046
855336.7891	988102.5888	2542.016621	-5.3178935
855401.7891	988102.5888	2537.099464	-4.5976853
855466.7891	988102.5888	2515.641141	-3.757443
855531.7891	988102.5888	2515	-3.0372348
853646.7891	988168.5888	2403.033502	-4.1511679
853711.7891	988168.5888	2380.776795	-4.5692511
853776.7891	988168.5888	2388.484236	-5.1329365
853841.7891	988168.5888	2435.947875	-5.6269417
853906.7891	988168.5888	2461.846529	-6.2032804
853971.7891	988168.5888	2483.079572	-6.6829724
854036.7891	988168.5888	2542.546007	-7.2092156
854101.7891	988168.5888	2589.129374	-7.6602807
854166.7891	988168.5888	2640.828014	-8.1865244
854231.7891	988168.5888	2669.792025	-8.359808
854296.7891	988168.5888	2699.983861	-8.4971581
854361.7891	988168.5888	2725.306434	-8.6148863
854426.7891	988168.5888	2755.660508	-8.7211637
854491.7891	988168.5888	2769.132155	-8.7456741
854556.7891	988168.5888	2744.544866	-8.7742701
854621.7891	988168.5888	2709.202133	-8.7987814
854686.7891	988168.5888	2693.323464	-8.7207041
854751.7891	988168.5888	2705.944555	-8.6172056
854816.7891	988168.5888	2725.394178	-8.496459
854881.7891	988168.5888	2742.517982	-8.3701506
854946.7891	988168.5888	2746.6953	-8.0897312
855011.7891	988168.5888	2706.571658	-7.8493724
855076.7891	988168.5888	2659.821172	-7.5689535
855141.7891	988168.5888	2618.592001	-7.1290984
855206.7891	988168.5888	2578.073945	-6.4995623
855271.7891	988168.5888	2556.046357	-5.9599595
855336.7891	988168.5888	2545.218647	-5.3041224
855401.7891	988168.5888	2524.915934	-4.6067147
855466.7891	988168.5888	2515.73388	-3.7930722
855531.7891	988168.5888	2514.34633	-3.0956645
853646.7891	988234.5888	2406.314873	-3.9143906
853711.7891	988234.5888	2402.144568	-4.34691
853776.7891	988234.5888	2390.740997	-4.9182305
853841.7891	988234.5888	2425.332948	-5.4174647
853906.7891	988234.5888	2466.660598	-5.9999046
853971.7891	988234.5888	2498.858263	-6.4813213
854036.7891	988234.5888	2533.741578	-7.0014014
854101.7891	988234.5888	2590.076542	-7.4471841
854166.7891	988234.5888	2625.807921	-7.9672637
854231.7891	988234.5888	2659.876746	-8.1348448
854296.7891	988234.5888	2682.882716	-8.2654419
854361.7891	988234.5888	2713.234758	-8.3773832
854426.7891	988234.5888	2736.413633	-8.4753466
854491.7891	988234.5888	2745.999908	-8.4893875
