X,Y,Z,Anomaly
853944.4206789475,987730.9045894737,2393.8471545942107,-5.223284361504195
854539.6838368422,987730.9045894737,2674.062806662632,-6.551593570996594
854341.2627842106,987835.1151157895,2449.890285007895,-5.8451434768424635
853745.9996263159,987991.4309052632,2421.868719801053,-5.2714659121994805
854936.5259421053,987939.3256421053,2449.890285007895,-4.960814268568419
854539.6838368422,987835.1151157895,2646.0412414557895,-6.890141391191175
855035.7364684211,987887.2203789474,2646.0412414557895,-6.487646896807343
854638.8943631579,988356.1677473685,2589.9981110421054,-6.7334088007111355
854936.5259421053,987887.2203789474,2646.0412414557895,-7.209729904869888
854837.3154157895,987783.0098526316,2477.911850214737,-5.684203001381824
854837.3154157895,988251.9572210526,2505.933415421579,-5.4651546537114255
854638.8943631579,987574.5888,2477.911850214737,-5.068980024137877
854242.0522578948,987574.5888,2421.868719801053,-4.678804177535231
854837.3154157895,987626.6940631579,2561.976545835263,-5.778070583255112
854738.1048894738,988095.641431579,2533.9549806284213,-6.0689370140328345
854142.841731579,988147.7466947369,2421.868719801053,-5.65055512772736
854936.5259421053,987887.2203789474,2449.890285007895,-5.100499872568919
854341.2627842106,988564.5888,2561.976545835263,-5.593944567796034
855134.9469947369,988356.1677473685,2618.0196762489477,-6.494751007022718
855035.7364684211,988095.641431579,2674.062806662632,-7.096760208334589
854242.0522578948,987730.9045894737,2449.890285007895,-5.6162950169594765
854242.0522578948,987887.2203789474,2561.976545835263,-6.400201563591652
854341.2627842106,988043.536168421,2589.9981110421054,-6.700408607955026
854738.1048894738,987574.5888,2421.868719801053,-4.529905268592814
854341.2627842106,988460.3782736842,2505.933415421579,-5.508941991144155
854837.3154157895,988095.641431579,2477.911850214737,-5.253186981696497
854837.3154157895,987991.4309052632,2589.9981110421054,-6.5185823526737385
853845.2101526316,988512.4835368422,2449.890285007895,-5.066145757442926
853944.4206789475,988304.0624842106,2449.890285007895,-6.165093687240709
854440.4733105263,988043.536168421,2618.0196762489477,-6.97436878057602
854638.8943631579,987939.3256421053,2758.127502283158,-6.544818173220137
854341.2627842106,987939.3256421053,2533.9549806284213,-6.3129117976973275
854043.6312052632,987730.9045894737,2365.8255893873684,-4.9001452645418695
854341.2627842106,987939.3256421053,2758.127502283158,-6.730020798275003
854837.3154157895,987887.2203789474,2618.0196762489477,-6.879337160220933
854738.1048894738,987991.4309052632,2646.0412414557895,-6.930287419463747
853845.2101526316,987626.6940631579,2365.8255893873684,-4.366384511037426
854638.8943631579,988095.641431579,2674.062806662632,-7.151341683829283
854142.841731579,987730.9045894737,2533.9549806284213,-5.872841280371364
854638.8943631579,988043.536168421,2449.890285007895,-5.083539380259393
854837.3154157895,987991.4309052632,2505.933415421579,-5.662950795297528
855333.3680473685,987678.7993263159,2589.9981110421054,-4.112841838959762
854936.5259421053,987939.3256421053,2505.933415421579,-5.723320219251182
854242.0522578948,987626.6940631579,2533.9549806284213,-5.467070717388782
854638.8943631579,987939.3256421053,2505.933415421579,-5.954013881792604
855134.9469947369,988199.8519578947,2589.9981110421054,-6.549703437733108
854936.5259421053,987939.3256421053,2646.0412414557895,-7.1580071634889295
854738.1048894738,987783.0098526316,2477.911850214737,-5.922435070573039
853944.4206789475,987991.4309052632,2477.911850214737,-6.344200754781255
854142.841731579,987887.2203789474,2646.0412414557895,-6.4363111818259515
854837.3154157895,988147.7466947369,2730.105937076316,-6.862494005120437
854936.5259421053,988304.0624842106,2702.0843718694737,-6.564816802632748
854936.5259421053,988147.7466947369,2674.062806662632,-7.230314903670374
853944.4206789475,987678.7993263159,2421.868719801053,-5.43859931626826
854242.0522578948,987626.6940631579,2589.9981110421054,-5.780862511734362
855134.9469947369,987835.1151157895,2477.911850214737,-5.482273784212214
854837.3154157895,987730.9045894737,2646.0412414557895,-6.208804748134091
854341.2627842106,987626.6940631579,2477.911850214737,-5.347515348954515
854440.4733105263,988147.7466947369,2730.105937076316,-7.007203144465649
854242.0522578948,987678.7993263159,2365.8255893873684,-4.678389477681655
854936.5259421053,987626.6940631579,2589.9981110421054,-5.567119956744894
854738.1048894738,987887.2203789474,2702.0843718694737,-7.06181228813324
854738.1048894738,988199.8519578947,2758.127502283158,-6.7773731147078
854341.2627842106,987574.5888,2449.890285007895,-4.964855337158821
854440.4733105263,987783.0098526316,2477.911850214737,-5.841428824532355
854936.5259421053,987678.7993263159,2533.9549806284213,-5.663899501440779
855035.7364684211,987678.7993263159,2561.976545835263,-5.701908077288533
854440.4733105263,988251.9572210526,2730.105937076316,-6.850918624515785
855035.7364684211,987939.3256421053,2449.890285007895,-4.597920991141779
854638.8943631579,988251.9572210526,2505.933415421579,-5.7086951230217755
854539.6838368422,987730.9045894737,2505.933415421579,-5.919882372076653
855531.7891,987991.4309052632,2533.9549806284213,-3.9150889356617675
854142.841731579,987783.0098526316,2561.976545835263,-6.155687755511548
855234.1575210526,987939.3256421053,2477.911850214737,-4.618426393401165
855035.7364684211,987939.3256421053,2646.0412414557895,-6.727773353754403
854043.6312052632,987887.2203789474,2337.8040241805265,-4.076968222313672
854242.0522578948,987678.7993263159,2646.0412414557895,-6.274505884269645
854837.3154157895,988460.3782736842,2533.9549806284213,-5.460358531486344
854738.1048894738,988147.7466947369,2730.105937076316,-6.850639747753678
854142.841731579,987626.6940631579,2449.890285007895,-5.372252377833432
855234.1575210526,988460.3782736842,2533.9549806284213,-5.219409845908263
855333.3680473685,988251.9572210526,2618.0196762489477,-4.775916153040292
854539.6838368422,988043.536168421,2646.0412414557895,-6.890775534022887
854936.5259421053,987626.6940631579,2449.890285007895,-5.183319485074307
855134.9469947369,988095.641431579,2589.9981110421054,-6.810471574744207
854837.3154157895,987939.3256421053,2561.976545835263,-6.33130655710859
854043.6312052632,988043.536168421,2365.8255893873684,-4.5592163220500375
854638.8943631579,988043.536168421,2589.9981110421054,-6.776604613533284
854440.4733105263,988147.7466947369,2702.0843718694737,-6.897798745830153
854043.6312052632,987835.1151157895,2421.868719801053,-5.666783850758377
854341.2627842106,987730.9045894737,2365.8255893873684,-4.694095468960771
854738.1048894738,988251.9572210526,2589.9981110421054,-6.829486049573983
854837.3154157895,987783.0098526316,2421.868719801053,-4.7387457893704745
854242.0522578948,987574.5888,2365.8255893873684,-4.070801828110336
854043.6312052632,988043.536168421,2477.911850214737,-6.3744024412814095
854341.2627842106,988304.0624842106,2449.890285007895,-5.123167973388278
855333.3680473685,987730.9045894737,2477.911850214737,-4.7763300702679485
854142.841731579,988147.7466947369,2533.9549806284213,-6.314261668232882
854142.841731579,988199.8519578947,2505.933415421579,-6.298257788280654
854738.1048894738,987678.7993263159,2421.868719801053,-5.092250355126333
854142.841731579,988043.536168421,2365.8255893873684,-4.271875658667905
854539.6838368422,988251.9572210526,2674.062806662632,-7.198654064681614
853944.4206789475,987678.7993263159,2365.8255893873684,-4.681543607599521
854837.3154157895,988251.9572210526,2618.0196762489477,-7.021068526266003
854142.841731579,987835.1151157895,2505.933415421579,-6.069116255701144
855134.9469947369,988304.0624842106,2477.911850214737,-4.589685452352262
854043.6312052632,988304.0624842106,2477.911850214737,-5.990769699440978
854539.6838368422,987574.5888,2589.9981110421054,-5.482543728378961
854142.841731579,988564.5888,2505.933415421579,-5.044971974261308
854043.6312052632,988199.8519578947,2393.8471545942107,-4.979606758864076
854638.8943631579,988512.4835368422,2477.911850214737,-4.989395465108663
854142.841731579,988043.536168421,2533.9549806284213,-6.30163049204658
855134.9469947369,987835.1151157895,2561.976545835263,-6.250938020089889
854242.0522578948,987730.9045894737,2421.868719801053,-5.450272845455614
853745.9996263159,987887.2203789474,2365.8255893873684,-5.065593981416351
854142.841731579,988147.7466947369,2561.976545835263,-6.662540909254281
855134.9469947369,987783.0098526316,2477.911850214737,-5.525781723034136
854242.0522578948,988251.9572210526,2421.868719801053,-5.024650405390671
855432.5785736842,987783.0098526316,2505.933415421579,-4.294680953493294
854341.2627842106,988408.2730105263,2618.0196762489477,-6.874462631846314
854142.841731579,987783.0098526316,2365.8255893873684,-4.771697892277066
853745.9996263159,988043.536168421,2449.890285007895,-5.330263712571933
854440.4733105263,988304.0624842106,2505.933415421579,-5.853921211355707
854638.8943631579,988043.536168421,2561.976545835263,-6.657842611434231
854440.4733105263,988460.3782736842,2477.911850214737,-5.448857812190894
855134.9469947369,987991.4309052632,2561.976545835263,-6.4864301371307755
854638.8943631579,988251.9572210526,2674.062806662632,-7.301909617037902
854142.841731579,988460.3782736842,2561.976545835263,-6.125923153941206
854440.4733105263,988095.641431579,2561.976545835263,-6.581417810003459
854936.5259421053,988356.1677473685,2618.0196762489477,-6.961249000838012
854738.1048894738,987626.6940631579,2646.0412414557895,-5.72428651322447
854539.6838368422,987730.9045894737,2646.0412414557895,-6.666856600285098
854539.6838368422,987783.0098526316,2646.0412414557895,-6.843665848654632
854936.5259421053,988356.1677473685,2674.062806662632,-6.773532048822181
854738.1048894738,988043.536168421,2589.9981110421054,-6.664478230720372
853944.4206789475,987991.4309052632,2505.933415421579,-6.337913785114354
854738.1048894738,988095.641431579,2505.933415421579,-5.6983856615241315
854341.2627842106,987939.3256421053,2561.976545835263,-6.667791649210929
854142.841731579,987939.3256421053,2477.911850214737,-6.18259650995781
854440.4733105263,988460.3782736842,2533.9549806284213,-5.6726528367535805
854539.6838368422,987991.4309052632,2618.0196762489477,-6.903018632701097
854043.6312052632,988043.536168421,2421.868719801053,-5.612540310299285
853944.4206789475,987887.2203789474,2365.8255893873684,-4.851127398033204
854936.5259421053,988199.8519578947,2646.0412414557895,-7.222795529817318
854539.6838368422,987730.9045894737,2533.9549806284213,-6.20133645220285
854638.8943631579,988408.2730105263,2561.976545835263,-6.228036178868789
854837.3154157895,987678.7993263159,2561.976545835263,-6.031573662647017
854936.5259421053,987730.9045894737,2505.933415421579,-5.731037640569172
854341.2627842106,988408.2730105263,2646.0412414557895,-6.708116423298475
854638.8943631579,987939.3256421053,2449.890285007895,-5.623880798777328
854837.3154157895,988356.1677473685,2674.062806662632,-6.864442465992685
854936.5259421053,987574.5888,2505.933415421579,-5.203067414358756
854539.6838368422,987835.1151157895,2449.890285007895,-5.646990943523465
854341.2627842106,988356.1677473685,2421.868719801053,-4.648869111359165
854440.4733105263,988043.536168421,2449.890285007895,-5.706176649710398
854242.0522578948,987887.2203789474,2589.9981110421054,-6.555268627284391
854837.3154157895,988199.8519578947,2505.933415421579,-5.547113079866635
854341.2627842106,988043.536168421,2393.8471545942107,-4.347897508865284
854738.1048894738,988460.3782736842,2477.911850214737,-4.832908286158434
855035.7364684211,987991.4309052632,2674.062806662632,-6.513186441904155
854539.6838368422,988147.7466947369,2449.890285007895,-5.088751855568403
854539.6838368422,988356.1677473685,2533.9549806284213,-5.929577366820122
854142.841731579,987783.0098526316,2505.933415421579,-6.113166444135357
855035.7364684211,987783.0098526316,2505.933415421579,-5.594258361083127
854440.4733105263,987678.7993263159,2533.9549806284213,-6.2672879153941015
854440.4733105263,987783.0098526316,2365.8255893873684,-4.290095028120872
854440.4733105263,987887.2203789474,2646.0412414557895,-6.870527623510375
853646.7891,988408.2730105263,2393.8471545942107,-4.19126447431181
854242.0522578948,987887.2203789474,2646.0412414557895,-6.711121016713386
853745.9996263159,987783.0098526316,2365.8255893873684,-4.754493983645748
854440.4733105263,988095.641431579,2449.890285007895,-5.721484569215009
854539.6838368422,987574.5888,2505.933415421579,-5.269076379533673
855234.1575210526,987991.4309052632,2533.9549806284213,-6.03635323691514
854936.5259421053,987887.2203789474,2618.0196762489477,-7.152848393561782
854142.841731579,987730.9045894737,2561.976545835263,-5.804465654967499
854440.4733105263,987574.5888,2449.890285007895,-4.922103740919862
854440.4733105263,988043.536168421,2674.062806662632,-7.047574920349551
853745.9996263159,988043.536168421,2421.868719801053,-5.490838766318429
854738.1048894738,987991.4309052632,2561.976545835263,-6.344821498891424
855035.7364684211,987991.4309052632,2533.9549806284213,-5.949279494487565
854043.6312052632,987678.7993263159,2533.9549806284213,-5.458838010684058
854638.8943631579,987939.3256421053,2533.9549806284213,-6.220525091528372
854440.4733105263,987835.1151157895,2702.0843718694737,-6.600296810476809
854440.4733105263,987835.1151157895,2758.127502283158,-6.693256925589006
855333.3680473685,988095.641431579,2618.0196762489477,-4.293767844086286
854539.6838368422,988304.0624842106,2533.9549806284213,-5.9914212358766905
854142.841731579,988147.7466947369,2618.0196762489477,-6.976828401822833
854242.0522578948,988147.7466947369,2421.868719801053,-4.999045819753681
854738.1048894738,987678.7993263159,2589.9981110421054,-6.329511413261072
854440.4733105263,988199.8519578947,2477.911850214737,-5.595568876459583
855333.3680473685,988356.1677473685,2618.0196762489477,-4.623129954241827
854638.8943631579,987730.9045894737,2589.9981110421054,-6.663322520782666
855035.7364684211,988512.4835368422,2505.933415421579,-4.668420490963348
854539.6838368422,987887.2203789474,2758.127502283158,-6.911707954141248
853944.4206789475,987835.1151157895,2393.8471545942107,-5.472649658784736
855432.5785736842,987991.4309052632,2505.933415421579,-4.605688411482481
854242.0522578948,988408.2730105263,2618.0196762489477,-6.232629500557946
854341.2627842106,988095.641431579,2618.0196762489477,-6.806236843143949
855333.3680473685,988356.1677473685,2505.933415421579,-4.622718210683667
855134.9469947369,987574.5888,2477.911850214737,-4.8619790997728485
855134.9469947369,987887.2203789474,2589.9981110421054,-6.456712531532377
854242.0522578948,988460.3782736842,2421.868719801053,-4.479780947815432
854242.0522578948,987783.0098526316,2421.868719801053,-5.357699565724992
854539.6838368422,988147.7466947369,2758.127502283158,-6.9631936091191955
854142.841731579,987678.7993263159,2421.868719801053,-5.440147612927887
855035.7364684211,988356.1677473685,2674.062806662632,-6.5037411847584155
854738.1048894738,987626.6940631579,2477.911850214737,-5.307375135195767
853845.2101526316,987835.1151157895,2365.8255893873684,-5.036126109797519
854539.6838368422,987887.2203789474,2393.8471545942107,-4.424171281590303
854936.5259421053,987574.5888,2589.9981110421054,-5.456034030602195
855035.7364684211,987887.2203789474,2618.0196762489477,-6.880904995462232
854539.6838368422,987626.6940631579,2702.0843718694737,-5.6614326589499155
855134.9469947369,988095.641431579,2533.9549806284213,-6.035495410295206
855333.3680473685,987678.7993263159,2505.933415421579,-4.764484562401071
855333.3680473685,988043.536168421,2561.976545835263,-5.588172012728485
855234.1575210526,987783.0098526316,2589.9981110421054,-5.558940175120184
854837.3154157895,988251.9572210526,2533.9549806284213,-5.773739346679584
855035.7364684211,988251.9572210526,2646.0412414557895,-7.019787490946194
855531.7891,987678.7993263159,2533.9549806284213,-3.4622146288306404
854837.3154157895,987783.0098526316,2674.062806662632,-6.1571147364528525
855134.9469947369,988512.4835368422,2589.9981110421054,-5.088015742244219
854440.4733105263,987939.3256421053,2674.062806662632,-7.009028179779884
854837.3154157895,988304.0624842106,2477.911850214737,-4.780051611792747
854738.1048894738,988408.2730105263,2646.0412414557895,-7.080474141903833
854837.3154157895,988304.0624842106,2505.933415421579,-5.36882399301742
855432.5785736842,987887.2203789474,2561.976545835263,-4.417147744414551
853745.9996263159,987939.3256421053,2309.7824589736842,-4.030032915749372
855134.9469947369,988199.8519578947,2646.0412414557895,-6.8847812884871695
854440.4733105263,987730.9045894737,2421.868719801053,-5.282473442056805
854440.4733105263,987939.3256421053,2702.0843718694737,-6.953533416463781
855035.7364684211,988199.8519578947,2477.911850214737,-4.781171524523082
854242.0522578948,987783.0098526316,2393.8471545942107,-5.142093071416049
854341.2627842106,988251.9572210526,2702.0843718694737,-6.8708301076523846
854539.6838368422,987678.7993263159,2505.933415421579,-5.612890679532503
854341.2627842106,987835.1151157895,2618.0196762489477,-6.675449501118494
854837.3154157895,988147.7466947369,2702.0843718694737,-7.181982161584893
854242.0522578948,987574.5888,2337.8040241805265,-3.828337204485065
855134.9469947369,988199.8519578947,2533.9549806284213,-5.822474541719379
854440.4733105263,987887.2203789474,2589.9981110421054,-6.808933937054032
854440.4733105263,988147.7466947369,2533.9549806284213,-6.374816299936489
854242.0522578948,988043.536168421,2421.868719801053,-5.646697853951504
855035.7364684211,988095.641431579,2646.0412414557895,-7.212096370430133
854341.2627842106,987626.6940631579,2449.890285007895,-5.314096089233224
855035.7364684211,987939.3256421053,2477.911850214737,-5.262090666429515
854341.2627842106,987626.6940631579,2589.9981110421054,-5.706451394973925
854242.0522578948,987626.6940631579,2393.8471545942107,-4.658682528847166
853944.4206789475,987730.9045894737,2477.911850214737,-5.387431681369079
854341.2627842106,987574.5888,2421.868719801053,-4.6763281468361875
854738.1048894738,987574.5888,2393.8471545942107,-4.326025723235
855134.9469947369,988251.9572210526,2561.976545835263,-6.142768999321381
855035.7364684211,988356.1677473685,2589.9981110421054,-6.594779154774224
854242.0522578948,987991.4309052632,2561.976545835263,-6.637190470315603
855432.5785736842,987626.6940631579,2533.9549806284213,-3.920117040231928
854142.841731579,987835.1151157895,2477.911850214737,-6.0099946544949745
854440.4733105263,987991.4309052632,2449.890285007895,-5.46174703231666
